id	source	pmid	doi	title	authorString	journalTitle	pubYear	journalIssn	pubType	isOpenAccess	inEPMC	inPMC	hasPDF	hasBook	hasSuppl	citedByCount	hasReferences	hasTextMinedTerms	hasDbCrossReferences	hasLabsLinks	hasTMAccessionNumbers	firstIndexDate	firstPublicationDate	pmcid	issue	journalVolume	pageInfo
31819058	MED	31819058	10.1038/s41467-019-13577-5	Solution structure of human myeloid-derived growth factor suggests a conserved function in the endoplasmic reticulum.	Bortnov V, Tonelli M, Lee W, Lin Z, Annis DS, Demerdash ON, Bateman A, Mitchell JC, Ge Y, Markley JL, Mosher DF.	Nat Commun	2019	2041-1723	research-article; research support, u.s. gov't, non-p.h.s.; journal article; research support, n.i.h., extramural	Y	Y	N	Y	N	Y	0	Y	Y	Y	Y	Y	2019-12-11	2019-12-09	PMC6901522	1	10	5612
31628300	MED	31628300	10.1038/s41467-019-12517-7	De novo compartment deconvolution and weight estimation of tumor samples using DECODER.	Peng XL, Moffitt RA, Torphy RJ, Volmar KE, Yeh JJ.	Nat Commun	2019	2041-1723	research-article; journal article; research support, n.i.h., extramural	Y	Y	N	Y	N	N	2	Y	Y	N	Y	N	2019-10-22	2019-10-18	PMC6802116	1	10	4729
22384329	MED	22384329	10.1534/g3.111.000240	Stacks: building and genotyping Loci de novo from short-read sequences.	Catchen JM, Amores A, Hohenlohe P, Cresko W, Postlethwait JH.	G3 (Bethesda)	2011	2160-1836	research-article; journal article	Y	Y	Y	Y	N	Y	514	Y	Y	N	Y	N	2012-03-04	2011-08-01	PMC3276136	3	1	171-182
15082802	MED	15082802	10.1136/jme.2003.007203	Research ethics and evidence based medicine.	Lie RK.	J Med Ethics	2004	0306-6800; 1473-4257; 	research-article; review; journal article	N	Y	N	Y	N	N	8	Y	N	N	N	N	2009-12-24	2004-04-01	PMC1733827	2	30	122-125
32288692	MED	32288692	10.1007/s10784-014-9253-6	Global networks and global change-induced tipping points.	Galaz V, Österblom H, Bodin Ö, Crona B.	Int Environ Agreem	2016	1567-9764; 1573-1553; 	research-article; journal article	Y	Y	N	Y	N	N	0	Y	Y	N	Y	N	2020-04-16	2014-05-01	PMC7104618	2	16	189-221
29896567	MED	29896567	10.1128/msystems.00018-18	Genomics of the Uncultivated, Periodontitis-Associated Bacterium Tannerella sp. BU045 (Oral Taxon 808).	Beall CJ, Campbell AG, Griffen AL, Podar M, Leys EJ.	mSystems	2018	2379-5077	research-article; journal article	Y	Y	N	Y	N	N	1	Y	Y	N	Y	Y	2018-06-14	2018-05-01	PMC5989130	3	3	NA
32836193	MED	32836193	10.1016/j.marpolbul.2020.111543	Quantifying temporal trends in anthropogenic litter in a rocky intertidal habitat.	Weideman EA, Perold V, Omardien A, Smyth LK, Ryan PG.	Mar Pollut Bull	2020	0025-326x; 1879-3363; 	research-article; journal article	Y	Y	N	Y	N	Y	0	Y	Y	N	Y	N	2020-08-26	2020-08-21	PMC7441897	NA	160	111543
27148207	MED	27148207	10.3389/fmicb.2016.00518	Integrating DNA Methylation and Gene Expression Data in the Development of the Soybean-Bradyrhizobium N2-Fixing Symbiosis.	Davis-Richardson AG, Russell JT, Dias R, McKinlay AJ, Canepa R, Fagen JR, Rusoff KT, Drew JC, Kolaczkowski B, Emerich DW, Triplett EW.	Front Microbiol	2016	1664-302x	research-article; journal article	Y	Y	N	Y	N	Y	4	Y	Y	Y	Y	Y	2016-05-06	2016-04-22	PMC4840208	NA	7	518
26637976	MED	26637976	10.1016/j.ajhg.2015.10.016	Multiple Hepatic Regulatory Variants at the GALNT2 GWAS Locus Associated with High-Density Lipoprotein Cholesterol.	Roman TS, Marvelle AF, Fogarty MP, Vadlamudi S, Gonzalez AJ, Buchkovich ML, Huyghe JR, Fuchsberger C, Jackson AU, Wu Y, Civelek M, Lusis AJ, Gaulton KJ, Sethupathy P, Kangas AJ, Soininen P, Ala-Korpela M, Kuusisto J, Collins FS, Laakso M, Boehnke M, Mohlke KL.	Am J Hum Genet	2015	0002-9297; 1537-6605; 	research support, non-u.s. gov't; research-article; journal article; research support, n.i.h., extramural	N	Y	N	Y	N	Y	23	Y	Y	Y	Y	Y	2015-12-07	2015-12-01	PMC4678431	6	97	801-815
21414197	MED	21414197	10.1186/gb-2011-12-3-r23	Support for multiple classes of local expression clusters in Drosophila melanogaster, but no evidence for gene order conservation.	Weber CC, Hurst LD.	Genome Biol	2011	1474-7596; 1474-760x; 1465-6906; 	research support, non-u.s. gov't; research-article; journal article	Y	Y	Y	Y	N	Y	34	Y	Y	N	Y	N	2011-03-19	2011-03-17	PMC3129673	3	12	R23
31396514	MED	31396514	10.3389/fmed.2019.00166	Genetic Alterations in Benign Breast Biopsies of Subsequent Breast Cancer Patients.	Soysal SD, Ng CKY, Costa L, Weber WP, Paradiso V, Piscuoglio S, Muenst S.	Front Med (Lausanne)	2019	2296-858x	research-article; journal article	Y	Y	N	Y	N	Y	1	Y	Y	N	Y	N	2019-08-10	2019-07-24	PMC6667637	NA	6	166
14998266	MED	14998266	10.7861/clinmedicine.4-1-45	Medical outpatients: changes that can benefit patients.	Dunnill MG, Pounder RE.	Clin Med (Lond)	2004	1470-2118; 1473-4893; 	research-article; review; journal article	N	Y	N	Y	N	N	10	N	Y	N	N	N	2008-01-29	2004-01-01	PMC4954273	1	4	45-49
PMC7148229	PMC	NA	NA	bias goggles: Graph-Based Computation of the Bias of Web Domains Through the Eyes of Users	Jose J, Yilmaz E, Magalhães J, Castells P, Ferro N, Silva M, Martins F, Papadakos P, Konstantakis G.	Advances in Information Retrieval42nd European Conference on IR Research, ECIR 2020, Lisbon, Portugal, April 14–17, 2020, Proceedings, Part I	2020	NA	chapter-article	Y	Y	Y	Y	N	N	0	N	Y	N	N	N	2020-04-16	2020-03-17	PMC7148229	NA	12035	790-804
30996049	MED	30996049	10.1158/0008-5472.can-19-0789	tRNA Fragments Show Intertwining with mRNAs of Specific Repeat Content and Have Links to Disparities.	Telonis AG, Loher P, Magee R, Pliatsika V, Londin E, Kirino Y, Rigoutsos I.	Cancer Res	2019	1538-7445; 0008-5472; 	research support, non-u.s. gov't; research-article; journal article; research support, n.i.h., extramural	N	Y	N	Y	N	Y	8	Y	Y	N	Y	N	2019-04-19	2019-04-17	PMC6571059	12	79	3034-3049
27917246	MED	27917246	10.1007/s12152-016-9268-5	Moral Bioenhancement, Freedom and Reason.	Persson I, Savulescu J.	Neuroethics	2016	1874-5490; 1874-5504; 	research-article; journal article	Y	Y	N	Y	N	N	0	Y	Y	N	Y	N	2016-12-06	2016-07-09	PMC5114326	3	9	263-268
31808369	MED	31808369	10.1177/2331216519881346	Complex Acoustic Environments: Review, Framework, and Subjective Model.	Weisser A, Buchholz JM, Keidser G.	Trends Hear	2019	2331-2165	research support, non-u.s. gov't; research-article; journal article	Y	Y	N	Y	N	Y	0	Y	Y	N	Y	N	2019-12-06	2019-01-01	PMC6900675	NA	23	2331216519881346
27084524	MED	27084524	10.1016/j.cardfail.2016.03.014	Heart Transplantation Outcomes in Radiation-Induced Restrictive Cardiomyopathy.	Al-Kindi SG, Oliveira GH.	J Card Fail	2016	1071-9164; 1532-8414; 	journal article	N	N	N	N	N	N	5	N	Y	N	N	N	2016-04-17	2016-04-12	NA	6	22	475-478
31321041	MED	31321041	10.1007/s40201-018-00334-x	Optimum removal conditions of aniline compounds in simulated wastewater by laccase from white-rot fungi.	Yang B, Wang Y, Liu Z, Liu J, Cai J.	J Environ Health Sci Eng	2019	2052-336x	research-article; journal article	N	Y	N	Y	N	N	1	Y	Y	N	N	N	2019-07-20	2019-01-15	PMC6581990	1	17	135-140
27959926	MED	27959926	10.1371/journal.pmed.1002193	Predictors of Chemosensitivity in Triple Negative Breast Cancer: An Integrated Genomic Analysis.	Jiang T, Shi W, Wali VB, Pongor LS, Li C, Lau R, Győrffy B, Lifton RP, Symmans WF, Pusztai L, Hatzis C.	PLoS Med	2016	1549-1277; 1549-1676; 	research-article; journal article	Y	Y	N	Y	N	Y	26	Y	Y	N	Y	Y	2016-12-20	2016-12-13	PMC5154510	12	13	e1002193
28067867	MED	28067867	10.1038/ncomms13671	Germline BRCA2 mutations drive prostate cancers with distinct evolutionary trajectories.	Taylor RA, Fraser M, Livingstone J, Espiritu SM, Thorne H, Huang V, Lo W, Shiah YJ, Yamaguchi TN, Sliwinski A, Horsburgh S, Meng A, Heisler LE, Yu N, Yousif F, Papargiris M, Lawrence MG, Timms L, Murphy DG, Frydenberg M, Hopkins JF, Bolton D, Clouston D, McPherson JD, van der Kwast T, Boutros PC, Risbridger GP, Bristow RG.	Nat Commun	2017	2041-1723	research support, non-u.s. gov't; research-article; journal article	Y	Y	N	Y	N	Y	49	Y	Y	Y	Y	Y	2017-01-13	2017-01-09	PMC5227331	NA	8	13671
31992289	MED	31992289	10.1186/s12911-020-1019-1	A mobile app implementing the international classification of functioning, disability and health rehabilitation set.	Zhang M, Yu J, Shen W, Zhang Y, Xiang Y, Zhang X, Lin Z, Yan T.	BMC Med Inform Decis Mak	2020	1472-6947	research-article; journal article	Y	Y	N	Y	N	Y	0	Y	Y	N	N	N	2020-01-30	2020-01-28	PMC6988202	1	20	12
26759131	MED	26759131	10.1007/s10964-016-0415-4	Wanting to See People Like Me? Racial and Gender Diversity in Popular Adolescent Television.	Ellithorpe ME, Bleakley A.	J Youth Adolesc	2016	0047-2891; 1573-6601; 	research-article; journal article	N	Y	N	Y	N	N	10	Y	Y	N	Y	N	2016-01-14	2016-01-12	PMC4900900	7	45	1426-1437
31218119	MED	31218119	10.7717/peerj.6965	A comparison of impact and risk assessment methods based on the IMO Guidelines and EU invasive alien species risk assessment frameworks.	Srėbalienė G, Olenin S, Minchin D, Narščius A.	PeerJ	2019	2167-8359	research-article; journal article	Y	Y	N	Y	N	Y	0	Y	Y	N	Y	N	2019-06-24	2019-06-10	PMC6563794	NA	7	e6965
29692485	MED	29692485	10.1016/j.mjafi.2017.10.006	Research submission: Some technicalities and vital links.	Saha I, Paul B.	Med J Armed Forces India	2018	0377-1237; 2213-4743; 	review-article; review; journal article	N	Y	N	Y	N	N	1	Y	N	N	N	N	2018-04-26	2017-11-28	PMC5912121	2	74	165-168
27447595	MED	27447595	10.1111/hex.12485	Associations between hospital characteristics and patient satisfaction in Germany.	Kraska RA, Weigand M, Geraedts M.	Health Expect	2017	1369-6513; 1369-7625; 	research-article; journal article	Y	Y	N	Y	N	N	9	Y	Y	N	Y	N	2016-07-24	2016-07-22	PMC5512999	4	20	593-600
33136055	MED	33136055	10.2196/17980	The Effectiveness of Virtual Reality in Managing Acute Pain and Anxiety for Medical Inpatients: Systematic Review.	Smith V, Warty RR, Sursas JA, Payne O, Nair A, Krishnan S, da Silva Costa F, Wallace EM, Vollenhoven B.	J Med Internet Res	2020	1439-4456; 1438-8871; 	review-article; review; journal article	Y	Y	N	N	N	Y	0	N	Y	N	Y	N	2020-11-03	2020-11-02	PMC7669439	11	22	e17980
32130162	MED	32130162	10.2196/16208	Content Analysis of Apps for Growth Monitoring and Growth Hormone Treatment: Systematic Search in the Android App Store.	Fernandez-Luque L, Labarta JI, Palmer E, Koledova E.	JMIR Mhealth Uhealth	2020	2291-5222	research support, non-u.s. gov't; research-article; journal article	Y	Y	N	N	N	Y	1	Y	Y	N	Y	N	2020-03-05	2020-02-18	PMC7055837	2	8	e16208
19908840	MED	19908840	10.1021/jm901070c	Quantitative analyses of aggregation, autofluorescence, and reactivity artifacts in a screen for inhibitors of a thiol protease.	Jadhav A, Ferreira RS, Klumpp C, Mott BT, Austin CP, Inglese J, Thomas CJ, Maloney DJ, Shoichet BK, Simeonov A.	J Med Chem	2010	0022-2623; 1520-4804; 	research support, n.i.h., intramural; research-article; journal article; research support, n.i.h., extramural	N	Y	Y	Y	N	Y	89	Y	Y	Y	Y	N	2010-02-03	2010-01-01	PMC2992957	1	53	37-51
31618627	MED	31618627	10.1016/j.celrep.2019.09.001	Activation of Oncogenic Super-Enhancers Is Coupled with DNA Repair by RAD51.	Hazan I, Monin J, Bouwman BAM, Crosetto N, Aqeilan RI.	Cell Rep	2019	2211-1247	research support, non-u.s. gov't; research-article; journal article	Y	Y	N	N	N	Y	3	N	Y	Y	Y	Y	2019-10-22	2019-10-01	PMC6899447	3	29	560-572.e4
32444662	MED	32444662	10.1038/s41598-020-65459-2	Urban aliens and threatened near-naturals: Land-cover affects the species richness of alien- and threatened species in an urban-rural setting.	Petersen TK, Speed JDM, Grøtan V, Austrheim G.	Sci Rep	2020	2045-2322	research-article; journal article	Y	Y	N	Y	N	Y	0	Y	Y	N	Y	Y	2020-05-24	2020-05-22	PMC7244569	1	10	8513
29745829	MED	29745829	10.1186/s12859-018-2069-6	A gene profiling deconvolution approach to estimating immune cell composition from complex tissues.	Chen SH, Kuo WY, Su SY, Chung WC, Ho JM, Lu HH, Lin CY.	BMC Bioinformatics	2018	1471-2105	research support, non-u.s. gov't; research-article; journal article	Y	Y	N	Y	N	N	3	Y	Y	N	Y	N	2018-05-10	2018-05-08	PMC5998872	suppl 4	19	154
PMC7261107	PMC	NA	NA	Navigating disruptive crises through service-led growth: The impact of COVID-19 on Italian manufacturing firms	Rapaccini M, Saccani N, Kowalkowski C, Paiola M, Adrodegari F.	Industrial Marketing Management	2020	0019-8501	research-article; journal article	Y	Y	Y	Y	N	N	0	N	Y	N	N	N	2020-06-03	2020-05-30	PMC7261107	NA	88	225-237
PMC7338165	PMC	NA	NA	Fast and Furious: Outrunning Windows Kernel Notification Routines from User-Mode	Maurice C, Bilge L, Stringhini G, Neves N, Ciholas P, Such J, Marnerides A, Green B, Zhang J, Roedig U.	Detection of Intrusions and Malware, and Vulnerability Assessment17th International Conference, DIMVA 2020, Lisbon, Portugal, June 24–26, 2020, Proceedings	2020	NA	chapter-article	Y	Y	Y	Y	N	N	0	N	Y	N	N	N	2020-07-15	2020-06-11	PMC7338165	NA	12223	67-88
32393851	MED	32393851	10.1038/s42003-020-0962-9	Crop and forest pest metawebs shift towards increased linkage and suitability overlap under climate change.	Grünig M, Mazzi D, Calanca P, Karger DN, Pellissier L.	Commun Biol	2020	2399-3642	research-article; journal article	Y	Y	N	Y	N	Y	0	Y	Y	N	Y	N	2020-05-14	2020-05-11	PMC7214431	1	3	233
PMC7492235	PMC	NA	NA	Italy: toward a growth-friendly fiscal reform	Andrle M, Hebous S, Kangur A, Raissi M.	Economia Politica	2020	1120-2890; 1973-820x; 	research-article; journal article	Y	Y	Y	Y	N	N	0	N	Y	N	N	N	2020-09-23	2020-09-16	PMC7492235	NA	NA	1-36
IND500663135	AGR	NA	10.1007/s10530-012-0368-9	Testing the Australian Weed Risk Assessment with different estimates for invasiveness	Speek TAA, Davies JAR, Lotz LAP, van der Putten WH.	Biol Invasions	2013	1387-3547; 1573-1464; 	journal article	N	N	N	N	N	N	3	Y	N	N	N	N	2014-02-10	2013-06-01	NA	6	15	1319-1330
31369208	MED	31369208	10.1002/2211-5463.12710	The crystal structure of AcrR from Mycobacterium tuberculosis reveals a one-component transcriptional regulation mechanism.	Kang SM, Kim DH, Jin C, Ahn HC, Lee BJ.	FEBS Open Bio	2019	2211-5463	research support, non-u.s. gov't; research-article; journal article	Y	Y	N	Y	N	N	0	Y	Y	Y	Y	Y	2019-08-02	2019-08-20	PMC6768106	10	9	1713-1725
31856883	MED	31856883	10.1186/s13059-019-1852-7	Genotype-free demultiplexing of pooled single-cell RNA-seq.	Xu J, Falconer C, Nguyen Q, Crawford J, McKinnon BD, Mortlock S, Senabouth A, Andersen S, Chiu HS, Jiang L, Palpant NJ, Yang J, Mueller MD, Hewitt AW, Pébay A, Montgomery GW, Powell JE, Coin LJM.	Genome Biol	2019	1474-7596; 1474-760x; 	research support, non-u.s. gov't; research-article; evaluation study; journal article	Y	Y	N	Y	N	Y	3	Y	Y	N	Y	N	2019-12-28	2019-12-19	PMC6921391	1	20	290
32166139	MED	32166139	10.1177/2398212818772179	Desirability, availability, credit assignment, category learning, and attention: Cognitive-emotional and working memory dynamics of orbitofrontal, ventrolateral, and dorsolateral prefrontal cortices.	Grossberg S.	Brain Neurosci Adv	2018	2398-2128	research-article; journal article	Y	Y	N	Y	N	N	1	Y	Y	N	Y	N	2020-03-14	2018-01-01	PMC7058233	NA	2	2398212818772179
29593348	MED	29593348	10.1038/s41598-018-22488-2	Profiles of miRNA Isoforms and tRNA Fragments in Prostate Cancer.	Magee RG, Telonis AG, Loher P, Londin E, Rigoutsos I.	Sci Rep	2018	2045-2322	research support, non-u.s. gov't; research-article; journal article; research support, n.i.h., extramural	Y	Y	N	Y	N	Y	15	Y	Y	N	Y	Y	2018-03-29	2018-03-28	PMC5871839	1	8	5314
19116210	MED	19116210	10.1074/mcp.m800223-mcp200	Elastase digests: new ammunition for shotgun membrane proteomics.	Rietschel B, Arrey TN, Meyer B, Bornemann S, Schuerken M, Karas M, Poetsch A.	Mol Cell Proteomics	2009	1535-9476; 1535-9484; 	research-article; journal article	N	Y	Y	Y	N	Y	41	Y	Y	N	Y	Y	2010-09-23	2008-12-30	PMC2689761	5	8	1029-1043
25294828	MED	25294828	10.1093/nar/gku810	Explicit DNase sequence bias modeling enables high-resolution transcription factor footprint detection.	Yardımcı GG, Frank CL, Crawford GE, Ohler U.	Nucleic Acids Res	2014	0305-1048; 1362-4962; 	research support, non-u.s. gov't; research-article; journal article; research support, n.i.h., extramural	Y	Y	N	Y	N	Y	30	Y	Y	Y	Y	Y	2014-10-09	2014-10-07	PMC4231734	19	42	11865-11878
32025007	MED	32025007	10.1038/s41586-020-1969-6	Pan-cancer analysis of whole genomes.	ICGC/TCGA Pan-Cancer Analysis of Whole Genomes Consortium.	Nature	2020	0028-0836; 1476-4687; 	research-article; journal article	Y	Y	N	Y	N	Y	63	Y	Y	N	Y	Y	2020-02-09	2020-02-05	PMC7025898	7793	578	82-93
31485028	MED	31485028	10.1038/s41431-019-0501-7	Copy number variants in lipid metabolism genes are associated with gallstones disease in men.	Pérez-Palma E, Bustos BI, Lal D, Buch S, Azocar L, Toliat MR, Lieb W, Franke A, Hinz S, Burmeister G, von Shönfels W, Schafmayer C, Ahnert P, Völzke H, Völker U, Homuth G, Lerch MM, Puschel K, Gutiérrez RA, Hampe J, Nürnberg P, Miquel JF, De Ferrari GV.	Eur J Hum Genet	2020	1018-4813; 1476-5438; 	research support, non-u.s. gov't; research-article; journal article	Y	Y	N	Y	N	Y	0	Y	Y	N	Y	Y	2019-09-06	2019-09-04	PMC6974590	2	28	264-273
32070277	MED	32070277	10.1186/s12860-020-00251-8	Identification of universal and cell-type specific p53 DNA binding.	Hafner A, Kublo L, Tsabar M, Lahav G, Stewart-Ornstein J.	BMC Mol Cell Biol	2020	2661-8850	research-article; journal article	Y	Y	N	Y	N	Y	1	Y	Y	Y	Y	Y	2020-02-20	2020-02-18	PMC7027055	1	21	5
27730416	MED	27730416	10.1007/s10278-016-9913-x	Cyber-Security Issues in Healthcare Information Technology.	Langer SG.	J Digit Imaging	2017	0897-1889; 1618-727x; 	research-article; journal article	N	Y	N	Y	N	N	4	Y	Y	N	Y	N	2016-10-13	2017-02-01	PMC5267602	1	30	117-125
32604974	MED	32604974	10.3390/molecules25122954	Metabolomics of <i>Myrcia bella</i> Populations in Brazilian Savanna Reveals Strong Influence of Environmental Factors on Its Specialized Metabolism.	Saldanha LL, Allard PM, Afzan A, de Melo FPSR, Marcourt L, Queiroz EF, Vilegas W, Furlan CM, Dokkedal AL, Wolfender JL.	Molecules	2020	1420-3049	research-article; journal article	Y	Y	N	Y	N	Y	0	Y	Y	N	Y	N	2020-07-01	2020-06-26	PMC7356273	12	25	NA
26065013	MED	26065013	10.1155/2015/150640	Security of Information and Networks.	Ahmad I, Rahim A, Javed A, Malik H.	ScientificWorldJournal	2015	2356-6140; 1537-744x; 	research-article; introductory journal article; editorial	Y	Y	N	Y	N	N	0	N	Y	N	N	N	2015-06-16	2015-05-04	PMC4434210	NA	2015	150640
29629860	MED	29629860	10.5489/cuaj.4987	Publish and/or perish: A urological perspective on predatory publications.	Di Lena M, Nickel JC.	Can Urol Assoc J	2018	1911-6470; 1920-1214; 	research-article; journal article	N	Y	N	Y	N	N	0	Y	Y	N	N	N	2018-04-10	2018-04-06	PMC6114154	8	12	239-242
28607455	MED	28607455	10.1038/s41598-017-03268-w	Discovering overlapped protein complexes from weighted PPI networks by removing inter-module hubs.	Maddi AMA, Eslahchi C.	Sci Rep	2017	2045-2322	research-article; journal article	Y	Y	N	Y	N	Y	2	Y	Y	N	Y	N	2017-06-13	2017-06-12	PMC5468366	1	7	3247
22163532	MED	22163532	10.3390/s101211369	Reliable location-based services from radio navigation systems.	Qiu D, Boneh D, Lo S, Enge P.	Sensors (Basel)	2010	1424-8220	research-article; validation studies; evaluation studies; journal article	Y	Y	Y	Y	N	N	3	Y	Y	N	N	N	2011-12-15	2010-12-13	PMC3231104	12	10	11369-11389
PMC7122437	PMC	NA	NA	Connections to Support Learning About Science	France B, Compton V, Hodson D.	Bringing Communities TogetherConnecting Learners with Scientists or Technologists	2012	NA	chapter-article	Y	Y	Y	Y	N	N	0	N	Y	N	N	N	2020-04-12	2012-01-01	PMC7122437	NA	NA	15-42
31137800	MED	31137800	10.3390/foods8050178	Consumer Distrust about E-numbers: A Qualitative Study among Food Experts.	van Gunst A, Roodenburg AJC.	Foods	2019	2304-8158	research-article; journal article	Y	Y	N	Y	N	N	1	Y	Y	N	Y	N	2019-05-30	2019-05-27	PMC6560432	5	8	NA
29805421	MED	29805421	10.12669/pjms.342.14669	Ethical climate as a moderator between organizational trust and whistle-blowing among nurses and secretaries.	Aydan S, Kaya S.	Pak J Med Sci	2018	1682-024x; 1681-715x; 	research-article; journal article	Y	Y	N	Y	N	N	0	Y	Y	N	N	N	2018-05-28	2018-03-01	PMC5954392	2	34	429-434
28533886	MED	28533886	10.11604/pamj.2017.26.165.10660	A case management of hypertension in the elderly in sub-Sahara Africa: lessons from Granny.	Jingi AM, Kuate LM, Noubiap JJ.	Pan Afr Med J	2017	1937-8688	journal article; case reports; case-report	Y	Y	N	Y	N	N	0	Y	Y	N	N	N	2017-05-23	2017-03-21	PMC5429443	NA	26	165
19281081	MED	19281081	NA	The role for S-carboxymethylcysteine (carbocisteine) in the management of chronic obstructive pulmonary disease.	Hooper C, Calvert J.	Int J Chron Obstruct Pulmon Dis	2008	1176-9106; 1178-2005; 	research support, non-u.s. gov't; review-article; review; journal article	Y	Y	Y	Y	N	N	10	Y	Y	N	Y	N	2009-12-23	2008-01-01	PMC2650606	4	3	659-669
29622464	MED	29622464	10.1016/j.ccell.2018.03.014	A Comprehensive Pan-Cancer Molecular Study of Gynecologic and Breast Cancers.	Berger AC, Korkut A, Kanchi RS, Hegde AM, Lenoir W, Liu W, Liu Y, Fan H, Shen H, Ravikumar V, Rao A, Schultz A, Li X, Sumazin P, Williams C, Mestdagh P, Gunaratne PH, Yau C, Bowlby R, Robertson AG, Tiezzi DG, Wang C, Cherniack AD, Godwin AK, Kuderer NM, Rader JS, Zuna RE, Sood AK, Lazar AJ, Ojesina AI, Adebamowo C, Adebamowo SN, Baggerly KA, Chen TW, Chiu HS, Lefever S, Liu L, MacKenzie K, Orsulic S, Roszik J, Shelley CS, Song Q, Vellano CP, Wentzensen N, Cancer Genome Atlas Research Network, Weinstein JN, Mills GB, Levine DA, Akbani R.	Cancer Cell	2018	1535-6108; 1878-3686; 	research-article; journal article; research support, n.i.h., extramural	N	Y	N	Y	N	Y	80	Y	Y	N	Y	N	2018-04-07	2018-04-02	PMC5959730	4	33	690-705.e9
31328908	MED	31328908	10.1503/cjs.011719	2019 Canadian Surgery Forum Abstracts.	NA	Can J Surg	2019	0008-428x; 1488-2310; 	meeting-report; journal article	N	Y	N	Y	N	N	0	N	Y	N	N	Y	2019-07-26	2019-08-01	PMC6684337	4	62	S89-S169
PMC5424994	PMC	NA	NA	Public Policy and the future of Bioethics.	Campbell AV.	Genom Soc Policy	2005	1746-5354	research-article; journal article	Y	Y	Y	Y	N	N	0	N	Y	N	N	N	2017-06-19	2005-02-15	PMC5424994	1	1	NA
28379984	MED	28379984	10.1371/journal.pone.0174154	Potential trajectories of the upcoming forest trading mechanism in Pará State, Brazilian Amazon.	Brito B.	PLoS One	2017	1932-6203	research-article; journal article	Y	Y	N	Y	N	Y	0	Y	Y	N	Y	N	2017-04-06	2017-04-05	PMC5381787	4	12	e0174154
10917728	MED	10917728	10.1136/fn.83.1.f74h	Neonatal pain relief.	Heaton P, Herd D.	Arch Dis Child Fetal Neonatal Ed	2000	1359-2998; 1468-2052; 	letter; comment	N	Y	N	Y	N	N	2	N	N	N	N	N	2008-01-29	2000-07-01	PMC1721098	1	83	F77-8
10917726	MED	10917726	10.1136/fn.83.1.f74f	Premedication for neonatal intubation: current practice in Australia and the United Kingdom.	Hancock S, Newell S, Brierley J, Berry A.	Arch Dis Child Fetal Neonatal Ed	2000	1359-2998; 1468-2052; 	letter; comment	N	Y	N	Y	N	N	4	N	N	N	N	N	2008-01-29	2000-07-01	PMC1721120	1	83	F77
10917724	MED	10917724	10.1136/fn.83.1.f74d	Mechanism of blood pressure increase induced by dopamine in hypotensive preterm neonates.	Evans N, Osborn D, Kluckow M.	Arch Dis Child Fetal Neonatal Ed	2000	1359-2998; 1468-2052; 	letter; comment	N	Y	N	Y	N	N	3	N	Y	N	Y	N	2008-01-29	2000-07-01	PMC1721108	1	83	F75-6
10917722	MED	10917722	10.1136/fn.83.1.f74b	Randomised controlled trial of cisapride in preterm infants.	Vandenplas Y.	Arch Dis Child Fetal Neonatal Ed	2000	1359-2998; 1468-2052; 	letter; comment	N	Y	N	Y	N	N	0	N	Y	N	N	N	2008-01-29	2000-07-01	PMC1721100	1	83	F75
29698441	MED	29698441	10.1371/journal.pone.0196417	Contrasting spatial, temporal and environmental patterns in observation and specimen based species occurrence data.	Speed JDM, Bendiksby M, Finstad AG, Hassel K, Kolstad AL, Prestø T.	PLoS One	2018	1932-6203	research-article; journal article	Y	Y	N	Y	N	Y	1	Y	Y	N	Y	Y	2018-04-27	2018-04-26	PMC5919666	4	13	e0196417
10917725	MED	10917725	10.1136/fn.83.1.f74g	Perinatal cortical infarction with no obvious cause.	Temesvári P.	Arch Dis Child Fetal Neonatal Ed	2000	1359-2998; 1468-2052; 	letter; comment	N	Y	N	Y	N	N	0	N	N	N	N	N	2008-01-29	2000-07-01	PMC1721125	1	83	F77
10917727	MED	10917727	10.1136/fn.83.1.f74e	Retained umbilical artery catheter presenting as an umbilical abscess.	Kotnis R, Salloum A, Hitchcock R.	Arch Dis Child Fetal Neonatal Ed	2000	1359-2998; 1468-2052; 	letter; case reports	N	Y	N	Y	N	N	5	N	Y	N	Y	N	2008-01-29	2000-07-01	PMC1721112	1	83	F77
10917723	MED	10917723	10.1136/fn.83.1.f74c	The use of cisapride in neonates.	Davies MW.	Arch Dis Child Fetal Neonatal Ed	2000	1359-2998; 1468-2052; 	letter; comment	N	Y	N	Y	N	N	0	N	Y	N	N	N	2008-01-29	2000-07-01	PMC1721106	1	83	F75
10917721	MED	10917721	10.1136/fn.83.1.f74a	Apnoea following immunisation in premature infants.	Stalker DJ.	Arch Dis Child Fetal Neonatal Ed	2000	1359-2998; 1468-2052; 	letter; comment	N	Y	N	Y	N	N	0	N	Y	N	N	N	2008-12-23	2000-07-01	PMC1721126	1	83	F74-5
22685456	MED	22685456	10.1155/2012/391574	Applications of natural language processing in biodiversity science.	Thessen AE, Cui H, Mozzherin D.	Adv Bioinformatics	2012	1687-8027; 1687-8035; 	review-article; journal article	Y	Y	Y	Y	N	N	12	Y	Y	N	Y	N	2012-06-12	2012-05-22	PMC3364545	NA	2012	391574
